747373,38924689,2018-04-12 12:32:00,04/12/2018 12:32:00 PM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11232,123 53 STREET,53 STREET,1 AVENUE,2 AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,04/12/2018 12:32:00 PM,07 BROOKLYN,BROOKLYN,978647.0,175487.0,Unspecified,BROOKLYN,,,,,,,,40.648346159829046,-74.0201913067177,"(40.64834615982905, -74.0201913067177)"
747374,38924356,2018-04-12 12:32:00,04/19/2018 11:54:00 PM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11209,7508 COLONIAL ROAD,COLONIAL ROAD,BAY RIDGE PARKWAY,76 STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/19/2018 11:54:00 PM,10 BROOKLYN,BROOKLYN,975027.0,169749.0,Unspecified,BROOKLYN,,,,,,,,40.63259354985672,-74.03322871092526,"(40.63259354985673, -74.03322871092527)"
747375,38919248,2018-04-12 12:32:00,04/19/2018 12:56:00 PM,DSNY,Department of Sanitation,Electronics Waste,Recycling Electronics,Sidewalk,11212,535 THOMAS S BOYLAND STREET,THOMAS S BOYLAND STREET,PITKIN AVENUE,SUTTER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/19/2018 12:56:00 PM,16 BROOKLYN,BROOKLYN,1008342.0,182566.0,Unspecified,BROOKLYN,,,,,,,,40.66774545284658,-73.9131553601771,"(40.667745452846574, -73.91315536017711)"
747376,38919161,2018-04-12 12:32:00,04/17/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11416,97-34 82 STREET,82 STREET,97 AVENUE,101 AVENUE,,,ADDRESS,Ozone Park,,,Closed,,04/17/2018 12:00:00 AM,09 QUEENS,QUEENS,1023704.0,187976.0,Unspecified,QUEENS,,,,,,,,40.682539534488846,-73.85774823590214,"(40.682539534488846, -73.85774823590214)"
747377,38918393,2018-04-12 12:32:01,04/12/2018 02:27:35 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11101,39-31 29 STREET,29 STREET,39 AVENUE,40 AVENUE,,,ADDRESS,LONG ISLAND CITY,,,Closed,,04/12/2018 02:27:35 PM,01 QUEENS,QUEENS,1002293.0,213646.0,Unspecified,QUEENS,,,,,,,,40.753067037627495,-73.93487694268144,"(40.753067037627495, -73.93487694268144)"
747378,38923655,2018-04-12 12:32:06,04/13/2018 08:06:38 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1041 NELSON AVENUE,NELSON AVENUE,WEST 164 STREET,WEST 165 STREET,,,ADDRESS,BRONX,,Precinct,Closed,04/12/2018 08:32:06 PM,04/13/2018 08:06:38 AM,04 BRONX,BRONX,1004134.0,243003.0,Unspecified,BRONX,,,,,,,,40.83364008903812,-73.92814526096437,"(40.83364008903812, -73.92814526096437)"
747379,38924891,2018-04-12 12:32:20,04/12/2018 12:32:49 PM,TLC,Taxi and Limousine Commission,For Hire Vehicle Report,Car Service Company Report,Street,,21 STREET,21 STREET,HOYT AVENUE,,,,,,,,Closed,,04/12/2018 12:32:49 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,QUEENS,,,,,,,,
747380,38918300,2018-04-12 12:32:32,04/12/2018 07:56:45 PM,NYPD,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,11225,450 FLATBUSH AVENUE,FLATBUSH AVENUE,GRAND ARMY PLAZA OVAL,EAST DRIVE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/12/2018 08:32:32 PM,04/12/2018 07:56:45 PM,55 BROOKLYN,BROOKLYN,994170.0,181821.0,Unspecified,BROOKLYN,,,,,,,,40.665727815735494,-73.96424237710113,"(40.665727815735494, -73.96424237710113)"
747381,38923707,2018-04-12 12:32:34,05/04/2018 08:54:00 PM,DOF,Payment Operations,DOF Property - Payment Issue,Apply Payment or Credit,Property Address,11377,50-33 61 STREET,61 STREET,50 AVENUE,51 AVENUE,,,ADDRESS,WOODSIDE,,,Closed,05/03/2018 12:32:34 PM,05/04/2018 08:54:00 PM,02 QUEENS,QUEENS,1010932.0,207643.0,Unspecified,QUEENS,,,,,,,,40.73656846660839,-73.90371981648137,"(40.73656846660839, -73.90371981648137)"
747382,38922366,2018-04-12 12:32:47,04/26/2018 08:52:52 AM,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,11216,207 MAC DONOUGH STREET,MAC DONOUGH STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,04/26/2018 08:52:52 AM,03 BROOKLYN,BROOKLYN,1001370.0,187625.0,Unspecified,BROOKLYN,,,,,,,,40.68164749292431,-73.93827452842399,"(40.681647492924306, -73.93827452842399)"
747383,38926262,2018-04-12 12:33:00,04/16/2018 12:34:00 PM,DSNY,Department of Sanitation,Electronics Waste,Recycling Electronics,Sidewalk,10305,116 OCEANSIDE AVENUE,OCEANSIDE AVENUE,SAND LANE,CRESTWATER COURT,,,ADDRESS,STATEN ISLAND,,,Closed,,04/16/2018 12:34:00 PM,02 STATEN ISLAND,STATEN ISLAND,965379.0,154591.0,Unspecified,STATEN ISLAND,,,,,,,,40.59097267390956,-74.0679462452347,"(40.590972673909555, -74.0679462452347)"
747384,38921296,2018-04-12 12:33:00,04/12/2018 03:50:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Cable,,11236,,,,,RALPH AVENUE,REMSEN AVENUE,INTERSECTION,BROOKLYN,,,Closed,,04/12/2018 03:50:00 PM,Unspecified BROOKLYN,BROOKLYN,1006199.0,177420.0,Unspecified,BROOKLYN,,,,,,,,40.65362639535757,-73.92089699738695,"(40.65362639535757, -73.92089699738695)"
747385,38925333,2018-04-12 12:33:04,04/12/2018 01:46:06 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11249,14 HEYWARD STREET,HEYWARD STREET,WYTHE AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/12/2018 08:33:04 PM,04/12/2018 01:46:06 PM,01 BROOKLYN,BROOKLYN,995668.0,194282.0,Unspecified,BROOKLYN,,,,,,,,40.6999286133587,-73.95882157350985,"(40.6999286133587, -73.95882157350984)"
747386,38924374,2018-04-12 12:33:19,04/16/2018 11:46:11 AM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11223,2130 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE S,AVENUE T,,,ADDRESS,BROOKLYN,,,Closed,04/22/2018 12:33:19 PM,04/16/2018 11:46:11 AM,11 BROOKLYN,BROOKLYN,991819.0,158090.0,Unspecified,BROOKLYN,,,,,,,,40.600593580281036,-73.97274340561168,"(40.60059358028103, -73.97274340561168)"
747387,38922494,2018-04-12 12:33:26,04/13/2018 09:33:10 AM,DOF,Correspondence Unit,DOF Property - Request Copy,Copy of Account Information,Property Address,10310,,,,,,,ADDRESS,STATEN ISLAND,,,Closed,04/17/2018 12:33:26 PM,04/13/2018 09:33:10 AM,01 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
747388,38925068,2018-04-12 12:34:00,07/31/2018 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Cable,,11217,,,NEVINS ST,LIVINGSTON ST,NEVINS STREET,LIVINGSTON STREET,INTERSECTION,BROOKLYN,,,Closed,,07/31/2018 12:00:00 AM,02 BROOKLYN,BROOKLYN,989408.0,189914.0,Unspecified,BROOKLYN,,,,,,,,40.687945328058895,-73.98140128335098,"(40.68794532805889, -73.98140128335098)"
747389,38918263,2018-04-12 12:34:00,04/16/2018 08:37:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11420,133-16 135 STREET,135 STREET,133 AVENUE,134 AVENUE,,,ADDRESS,South Ozone Park,,,Closed,,04/16/2018 08:37:00 AM,10 QUEENS,QUEENS,1038741.0,183003.0,Unspecified,QUEENS,,,,,,,,40.668810007376926,-73.80357255567904,"(40.66881000737692, -73.80357255567904)"
747390,38924065,2018-04-12 12:34:05,11/10/2018 12:42:26 PM,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11432,181-28 TUDOR ROAD,TUDOR ROAD,TRYON PLACE,SURREY PLACE,,,ADDRESS,JAMAICA,,,Closed,04/19/2018 12:34:05 PM,11/10/2018 12:42:26 PM,08 QUEENS,QUEENS,1043182.0,202649.0,Unspecified,QUEENS,,,,,,,,40.72270510768903,-73.7873919530981,"(40.72270510768903, -73.7873919530981)"
747391,38922113,2018-04-12 12:34:05,,DOF,Payment Operations,DOF Property - Payment Issue,Refund/Credit Info or Status,Property Address,11209,453 97 STREET,97 STREET,4 AVENUE,FT HAMILTON PARKWAY,,,ADDRESS,BROOKLYN,,,Open,04/22/2018 12:34:05 PM,,10 BROOKLYN,BROOKLYN,975640.0,163105.0,Unspecified,BROOKLYN,,,,,,,,40.61435777780845,-74.03101171461758,"(40.61435777780845, -74.03101171461758)"
747392,42409583,2018-04-12 12:34:46,04/13/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,33-46 86 STREET,86 STREET,,,,,,,,,Closed,,04/13/2018 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
747393,38921737,2018-04-12 12:34:49,04/12/2018 03:17:22 PM,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,,Street/Sidewalk,10022,,,,,2 AVENUE,EAST   60 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,04/12/2018 08:34:49 PM,04/12/2018 03:17:22 PM,08 MANHATTAN,MANHATTAN,994255.0,216617.0,Unspecified,MANHATTAN,,,,,,,,40.76123442230889,-73.96388427410591,"(40.76123442230889, -73.9638842741059)"
747394,38919855,2018-04-12 12:35:00,04/14/2018 08:05:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11224,422 SURF AVENUE,SURF AVENUE,BEND,W 5 ST,,,ADDRESS,BROOKLYN,,,Closed,,04/14/2018 08:05:00 AM,13 BROOKLYN,BROOKLYN,991951.0,148615.0,Unspecified,BROOKLYN,,,,,,,,40.57458648194517,-73.97227886047988,"(40.574586481945175, -73.97227886047988)"
747395,38921392,2018-04-12 12:35:00,04/12/2018 07:47:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,101 PROSPECT PARK S/W,PROSPECT PARK S/W,16 ST,UNNAMED ST,,,ADDRESS,,,,Closed,,04/12/2018 07:47:00 PM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
747396,38919341,2018-04-12 12:35:15,04/30/2018 10:15:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10308,FENWAY CIRCLE,FENWAY CIRCLE,BARLOW AVENUE,BARLOW AVENUE,,,BLOCKFACE,STATEN ISLAND,,,Closed,,04/30/2018 10:15:00 AM,03 STATEN ISLAND,STATEN ISLAND,938840.0,142403.0,Unspecified,STATEN ISLAND,,,,,,,,40.5574228270896,-74.16341959063963,"(40.5574228270896, -74.16341959063963)"
747397,38919309,2018-04-12 12:35:37,04/12/2018 04:51:45 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10002,663 WATER STREET,WATER STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/12/2018 08:35:37 PM,04/12/2018 04:51:45 PM,03 MANHATTAN,MANHATTAN,989235.0,198469.0,Unspecified,MANHATTAN,,,,,,,,40.711426903414576,-73.98201875459371,"(40.71142690341458, -73.98201875459371)"
747398,38924987,2018-04-12 12:35:46,04/12/2018 12:35:46 PM,DOT,Department of Transportation,Street Condition,Pothole,,11413,225-01 MERRICK BOULEVARD,MERRICK BOULEVARD,225 STREET,226 STREET,,,ADDRESS,Springfield Gardens,,,Closed,,04/12/2018 12:35:46 PM,13 QUEENS,QUEENS,1055078.0,186230.0,Unspecified,QUEENS,,,,,,,,40.67755173503407,-73.74464783688008,"(40.677551735034065, -73.74464783688008)"
747399,38924928,2018-04-12 12:36:00,04/16/2018 08:37:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11420,133-20 135 PLACE,135 PLACE,133 AVENUE,135 AVENUE,,,ADDRESS,South Ozone Park,,,Closed,,04/16/2018 08:37:00 AM,10 QUEENS,QUEENS,1038996.0,182998.0,Unspecified,QUEENS,,,,,,,,40.66879471036447,-73.80265338340155,"(40.66879471036448, -73.80265338340155)"
747400,38924741,2018-04-12 12:36:05,04/17/2018 02:37:47 PM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11203,UTICA AVENUE,UTICA AVENUE,RUTLAND ROAD,WINTHROP STREET,,,BLOCKFACE,BROOKLYN,,,Closed,07/11/2018 12:36:05 PM,04/17/2018 02:37:48 PM,17 BROOKLYN,BROOKLYN,1003337.0,179537.0,Unspecified,BROOKLYN,,,,,,,,40.65944372593813,-73.93120549334867,"(40.659443725938125, -73.93120549334867)"
747401,38924277,2018-04-12 12:36:06,04/17/2018 05:01:13 PM,DOF,Personal Exemption Unit,DOF Property - Reduction Issue,Personal SCHE Exemption,"1-, 2- and 3- Family Home",11203,,,,,,,ADDRESS,BROOKLYN,,,Closed,04/17/2018 12:36:06 PM,04/17/2018 05:01:13 PM,17 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
747402,38923701,2018-04-12 12:36:32,04/12/2018 06:10:45 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10306,281 BRYANT AVENUE,BRYANT AVENUE,CLAWSON STREET,HYLAN BOULEVARD,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,04/12/2018 08:36:32 PM,04/12/2018 06:10:45 PM,02 STATEN ISLAND,STATEN ISLAND,954470.0,148499.0,Unspecified,STATEN ISLAND,,,,,,,,40.5742214141122,-74.10719792431892,"(40.5742214141122, -74.10719792431892)"
747403,38918838,2018-04-12 12:36:52,07/02/2018 02:57:41 PM,DOT,Department of Transportation,Street Sign - Missing,Bus Stop,Street,11217,128 3 AVENUE,3 AVENUE,ST MARKS PLACE,WARREN STREET,,,ADDRESS,BROOKLYN,,,Closed,10/09/2018 01:00:02 PM,07/02/2018 02:57:41 PM,06 BROOKLYN,BROOKLYN,989021.0,187838.0,Unspecified,BROOKLYN,,,,,,,,40.68224739964249,-73.98279819791615,"(40.68224739964249, -73.98279819791615)"
747404,38924185,2018-04-12 12:36:59,04/19/2018 10:54:51 AM,DFTA,Department for the Aging,Housing - Low Income Senior,,Senior Address,11220,,,,,,,ADDRESS,BROOKLYN,,,Closed,04/26/2018 12:36:59 PM,04/19/2018 10:54:51 AM,10 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
747405,38919862,2018-04-12 12:37:00,04/24/2018 11:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11223,1623 WEST    2 STREET,WEST    2 STREET,AVENUE P,QUENTIN RD,,,ADDRESS,BROOKLYN,,,Closed,,04/24/2018 11:30:00 AM,11 BROOKLYN,BROOKLYN,990974.0,160729.0,Unspecified,BROOKLYN,,,,,,,,40.607837778665434,-73.97578369308395,"(40.607837778665434, -73.97578369308395)"
747406,38919039,2018-04-12 12:37:00,04/12/2018 12:58:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11428,91-11 WINCHESTER BOULEVARD,WINCHESTER BOULEVARD,91 AVE,91 RD,,,ADDRESS,Queens Village,,,Closed,,04/12/2018 12:58:00 PM,13 QUEENS,QUEENS,1057083.0,204391.0,Unspecified,QUEENS,,,,,,,,40.727382925394956,-73.73722295413653,"(40.72738292539495, -73.73722295413653)"
747407,38926240,2018-04-12 12:37:00,04/19/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11379,64-22 65 LANE,65 LANE,METROPOLITAN AVENUE,ADMIRAL AVENUE,,,ADDRESS,Middle Village,,,Closed,,04/19/2018 12:00:00 AM,05 QUEENS,QUEENS,1013620.0,198666.0,Unspecified,QUEENS,,,,,,,,40.711920278629826,-73.89405953628923,"(40.71192027862983, -73.89405953628923)"
747408,38921550,2018-04-12 12:37:00,04/18/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10304,40 NEWBERRY AVENUE,NEWBERRY AVENUE,RICHMOND ROAD,BANK PLACE,,,ADDRESS,STATEN ISLAND,,,Closed,,04/18/2018 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,957959.0,156184.0,Unspecified,STATEN ISLAND,,,,,,,,40.59532623317363,-74.09466861174835,"(40.59532623317363, -74.09466861174835)"
747409,38924759,2018-04-12 12:37:04,04/12/2018 02:13:08 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10304,622 VAN DUZER STREET,VAN DUZER STREET,SHELTERVIEW DRIVE,BROAD STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,04/12/2018 08:37:04 PM,04/12/2018 02:13:08 PM,01 STATEN ISLAND,STATEN ISLAND,960644.0,166710.0,Unspecified,STATEN ISLAND,,,,,,,,40.624225486360686,-74.085037266658,"(40.624225486360686, -74.085037266658)"
747410,38924469,2018-04-12 12:37:24,04/12/2018 01:21:39 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10002,663 WATER STREET,WATER STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/12/2018 08:37:24 PM,04/12/2018 01:21:39 PM,03 MANHATTAN,MANHATTAN,989235.0,198469.0,Unspecified,MANHATTAN,,,,,,,,40.711426903414576,-73.98201875459371,"(40.71142690341458, -73.98201875459371)"
747411,38922600,2018-04-12 12:37:30,04/12/2018 04:02:35 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,117 WEBSTER AVENUE,WEBSTER AVENUE,MC DONALD AVENUE,EAST 3 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/12/2018 08:37:30 PM,04/12/2018 04:02:35 PM,14 BROOKLYN,BROOKLYN,990986.0,168982.0,Unspecified,BROOKLYN,,,,,,,,40.630490537498055,-73.97573224101751,"(40.630490537498055, -73.97573224101751)"
747412,38918855,2018-04-12 12:37:31,04/12/2018 04:59:58 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11206,100 NOLL STREET,NOLL STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/12/2018 08:37:31 PM,04/12/2018 04:59:58 PM,04 BROOKLYN,BROOKLYN,1003011.0,194929.0,Unspecified,BROOKLYN,,,,,,,,40.70169195534411,-73.93233762988633,"(40.70169195534411, -73.93233762988633)"
747413,42308527,2018-04-12 12:37:49,04/12/2018 12:37:49 PM,DOB,Department of Buildings,Miscellaneous Categories,Inspection Work Order (DOB),,10459,1295 UNION AVENUE,UNION AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/12/2018 12:00:00 AM,03 BRONX,BRONX,1012289.0,241833.0,Unspecified,BRONX,,,,,,,,40.830406651831176,-73.89868047971126,"(40.83040665183118, -73.89868047971127)"
747414,38920575,2018-04-12 12:37:50,05/09/2018 05:35:57 PM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,11220,431 50 STREET,50 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/13/2018 08:52:25 AM,05/09/2018 05:35:57 PM,07 BROOKLYN,BROOKLYN,981001.0,174615.0,Unspecified,BROOKLYN,,BROOKLYN,,,,,,40.645953884865094,-74.01170787132692,"(40.64595388486509, -74.01170787132692)"
747415,38918265,2018-04-12 12:38:00,04/16/2018 08:37:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11420,129-38 135 PLACE,135 PLACE,SUTTER AVENUE,130 AVENUE,,,ADDRESS,South Ozone Park,,,Closed,,04/16/2018 08:37:00 AM,10 QUEENS,QUEENS,1038988.0,183951.0,Unspecified,QUEENS,,,,,,,,40.671410525182544,-73.80267448284738,"(40.671410525182544, -73.80267448284737)"
747416,38924892,2018-04-12 12:38:25,04/12/2018 12:38:51 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
747417,38925484,2018-04-12 12:38:26,04/17/2018 03:15:12 PM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11230,679 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Closed,,04/17/2018 03:15:12 PM,14 BROOKLYN,BROOKLYN,992050.0,169453.0,Unspecified,BROOKLYN,,,,,,,,40.63178245988618,-73.97189842855657,"(40.63178245988618, -73.97189842855657)"
747418,38919202,2018-04-12 12:38:26,04/17/2018 03:15:13 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11230,679 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Closed,,04/17/2018 03:15:13 PM,14 BROOKLYN,BROOKLYN,992050.0,169453.0,Unspecified,BROOKLYN,,,,,,,,40.63178245988618,-73.97189842855657,"(40.63178245988618, -73.97189842855657)"
747419,38926005,2018-04-12 12:38:46,04/12/2018 05:50:19 PM,DPR,Department of Parks and Recreation,Animal in a Park,Animal Waste,Park,10301,,,,,,,,STATEN ISLAND,,,Closed,04/26/2018 12:38:46 PM,04/12/2018 05:50:19 PM,01 STATEN ISLAND,STATEN ISLAND,,,Terrace Playground,STATEN ISLAND,,,,,,,,,,
747420,38921997,2018-04-12 12:38:55,04/12/2018 12:38:55 PM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,10304,469 ODER AVENUE,ODER AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,04/12/2018 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,959296.0,160141.0,Unspecified,STATEN ISLAND,,,,,,,,40.60619125504788,-74.08986896455933,"(40.60619125504788, -74.08986896455933)"
747421,38923912,2018-04-12 12:39:00,04/15/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11233,167A MC DOUGAL STREET,MC DOUGAL STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,,,ADDRESS,BROOKLYN,,,Closed,,04/15/2018 12:00:00 AM,16 BROOKLYN,BROOKLYN,1007891.0,186974.0,Unspecified,BROOKLYN,,,,,,,,40.679845632257745,-73.9147656217793,"(40.67984563225775, -73.9147656217793)"
747422,38918264,2018-04-12 12:39:00,04/15/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11219,1435 44 STREET,44 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,04/15/2018 12:00:00 AM,12 BROOKLYN,BROOKLYN,988100.0,170981.0,Unspecified,BROOKLYN,,,,,,,,40.63597909302674,-73.98612848044472,"(40.63597909302674, -73.98612848044472)"
747423,38920147,2018-04-12 12:39:01,04/12/2018 02:45:05 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,17 WEST 125 STREET,WEST 125 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,04/12/2018 08:39:01 PM,04/12/2018 02:45:05 PM,10 MANHATTAN,MANHATTAN,1000054.0,233184.0,Unspecified,MANHATTAN,,,,,,,,40.80669795254655,-73.94291226196874,"(40.80669795254655, -73.94291226196873)"
747424,38923752,2018-04-12 12:39:31,04/12/2018 02:14:09 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10304,655 VAN DUZER STREET,VAN DUZER STREET,SHELTERVIEW DRIVE,BROAD STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,04/12/2018 08:39:31 PM,04/12/2018 02:14:09 PM,01 STATEN ISLAND,STATEN ISLAND,960631.0,166553.0,Unspecified,STATEN ISLAND,,,,,,,,40.62379451977801,-74.08508354794407,"(40.62379451977801, -74.08508354794407)"
747425,38926016,2018-04-12 12:39:58,04/18/2018 10:01:58 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1781 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/18/2018 10:01:58 AM,05 BRONX,BRONX,1010608.0,247596.0,Unspecified,BRONX,,,,,,,,40.84622958076113,-73.9047321555997,"(40.84622958076113, -73.9047321555997)"
747426,38925707,2018-04-12 12:39:58,04/18/2018 02:12:29 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10457,1781 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/18/2018 02:12:29 AM,05 BRONX,BRONX,1010608.0,247596.0,Unspecified,BRONX,,,,,,,,40.84622958076113,-73.9047321555997,"(40.84622958076113, -73.9047321555997)"
747427,38922835,2018-04-12 12:39:58,04/18/2018 10:01:58 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1781 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,04/18/2018 10:01:58 AM,05 BRONX,BRONX,1010608.0,247596.0,Unspecified,BRONX,,,,,,,,40.84622958076113,-73.9047321555997,"(40.84622958076113, -73.9047321555997)"
